date,ABEV3,ALOS3,ALPA4,AZUL4,AZZA3,B3SA3,BBAS3,BBDC3,BBDC4,BBSE3,BEEF3,BHIA3,BPAC11,BRAP4,BRAV3,BRFS3,BRKM5,CASH3,CBAV3,CCRO3,CMIG4,CMIN3,COGN3,CPFE3,CPLE6,CRFB3,CSAN3,CSNA3,CVCB3,CYRE3,DIRR3,DXCO3,ECOR3,EGIE3,ELET3,ELET6,EMBR3,ENEV3,ENGI11,EQTL3,EZTC3,FLRY3,GGBR4,GMAT3,GOAU4,GOLL4,HAPV3,HYPE3,IGTI11,IRBR3,ISAE4,ITSA4,ITUB4,JBSS3,KLBN11,LREN3,LWSA3,MDIA3,MGLU3,MRFG3,MRVE3,MULT3,NTCO3,PCAR3,PETR3,PETR4,PETZ3,PRIO3,PSSA3,QUAL3,RADL3,RAIL3,RAIZ4,RDOR3,RECV3,RENT3,SANB11,SBSP3,SIMH3,SLCE3,SMTO3,STBP3,SUZB3,TAEE11,TIMS3,TOTS3,UGPA3,USIM5,VALE3,VAMO3,VBBR3,VIVT3,WEGE3,YDUQ3
2024-02-07,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05353910,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.00953655,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02094730,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.03233365,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2024-02-08,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05353910,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,-0.02328996,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2024-02-09,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.00151843,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2024-02-14,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2024-02-15,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2024-02-16,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,0.01075837,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2024-02-19,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.05194117,0.01813542,0.19170953,-0.29214108,-0.01126762,0.03276260,0.01079594,-0.04025633,0.02707021,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.06189294,0.02100236,0.05943036,0.01639914,0.00635588,0.02492995
2024-02-20,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.62030371,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.06189294,0.02100236,0.05943036,0.01399343,0.00635588,0.02492995
2024-02-21,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.01315768,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.06189294,0.02100236,0.05943036,0.01399343,0.00692735,0.02492995
2024-02-22,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.03007714,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.00492047,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.06189294,0.02100236,0.05943036,0.01399343,0.00692735,0.02492995
2024-02-23,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.00722521,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.00492047,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.04493066,0.02100236,0.05943036,0.01399343,0.00692735,0.02492995
2024-02-26,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.01286540,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02582154,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.01022616,-0.09100346,0.00785032,0.00492047,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.04493066,0.02100236,0.05943036,0.01399343,0.00692735,0.02492995
2024-02-27,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.01286540,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02554221,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.02054353,-0.09100346,0.00785032,0.00492047,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,-0.01135537,0.02240463,0.00930528,0.00867025,0.04661661,0.05768015,0.04493066,0.02100236,0.05943036,0.01399343,0.00692735,0.02492995
2024-02-28,0.01761123,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.01286540,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02554221,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.04104596,-0.02019957,-0.04193523,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.02054353,-0.09100346,0.00785032,0.00492047,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,0.05495084,0.02240463,0.00930528,0.00867025,0.03292287,0.05768015,0.04493066,0.02100236,0.05943036,0.01399343,0.00692735,0.02492995
2024-02-29,0.01640547,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.01286540,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.11958530,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02554221,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.04104596,-0.02019957,-0.00138351,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.02054353,-0.09100346,0.00785032,0.00492047,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,0.05495084,0.02240463,0.00930528,0.00867025,0.03292287,0.05768015,0.04493066,0.02100236,0.05943036,0.01399343,0.00692735,0.02492995
2024-03-01,0.01640547,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.01286540,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.08456011,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02554221,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.04104596,-0.02019957,-0.00138351,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.02054353,-0.09100346,0.00785032,0.00492047,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,0.05495084,0.02240463,0.00930528,0.00867025,0.03292287,0.05768015,0.04493066,0.02100236,0.05943036,0.01399343,0.00692735,0.02492995
2024-03-04,0.01640547,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.01286540,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.08456011,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02554221,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.04104596,-0.02019957,-0.00138351,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.02054353,-0.09100346,0.00785032,0.00492047,0.01060207,0.00446227,0.03651587,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,0.05495084,0.02240463,0.00930528,0.00867025,0.03292287,0.05768015,0.04493066,0.02100236,0.05642332,0.01399343,0.00692735,0.02492995
2024-03-05,0.01640547,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.03204665,-1.61642538,0.01908678,0.14941306,-0.00960955,-0.01286540,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.08456011,0.00728377,-0.07127460,0.03143733,0.01361838,0.06803298,0.04770767,0.02554221,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01813542,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.04104596,-0.02019957,-0.00138351,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.02054353,-0.09100346,0.00795690,0.00492047,0.01060207,0.00446227,0.04460377,0.01460779,0.02016683,0.01087155,-0.02418459,0.01917124,0.00772990,0.01194561,0.05495084,0.02240463,0.00930528,0.00867025,0.03292287,0.05768015,0.04493066,0.02100236,0.05642332,0.01399343,0.00692735,0.02492995
2024-03-06,0.01640547,0.00485118,-0.09623096,-1.18872146,0.01363949,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.02247000,-1.61642538,0.01908678,0.14941306,0.01318905,-0.01286540,-0.30293705,0.00922531,-0.09671831,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.08456011,0.00807543,-0.07127460,0.03143733,0.01361838,0.04537042,0.04770767,0.02554221,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01784988,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.04104596,-0.02019957,-0.00138351,0.02028898,0.53278318,-0.25733439,0.06649879,0.06672181,0.00070407,0.05724032,0.02054353,-0.09100346,0.00795690,0.00492047,0.01060207,0.00446227,0.04460377,0.01460779,0.02016683,0.01087155,-0.02418459,0.02687574,0.00772990,0.01194561,0.05495084,0.02746612,0.00930528,0.00867025,0.03292287,0.05768015,0.04493066,0.02100236,0.05642332,0.01399343,0.00692735,0.02492995
2024-03-07,0.01640547,0.00485118,-0.09623096,-1.18872146,0.01196066,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.02247000,-1.61642538,0.01908678,0.14941306,0.01318905,-0.01286540,-0.30293705,0.00922531,-0.07436016,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.08456011,0.00807543,-0.07127460,0.03143733,0.01361838,0.04537042,0.04770767,0.02554221,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01784988,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.03329644,-0.02019957,-0.00138351,0.02028898,0.53278318,-0.25733439,0.07775960,0.07802038,0.00070407,0.05724032,0.02054353,-0.09100346,0.00795690,0.00492047,0.01060207,0.00446227,0.04460377,0.01460779,0.02016683,0.01087155,-0.02418459,0.02687574,0.00772990,0.01194561,0.05495084,0.02746612,0.00930528,0.00867025,0.03292287,0.05768015,0.04493066,0.02100236,0.05642332,0.01399343,0.00692735,0.02492995
2024-03-08,0.01640547,0.00485118,-0.09623096,-1.18872146,0.01196066,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.02247000,-1.61642538,0.01908678,0.14941306,0.00396141,-0.01286540,-0.30293705,0.00922531,-0.07436016,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.08456011,0.00807543,-0.07127460,0.03143733,0.01361838,0.04537042,0.04770767,0.02554221,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01784988,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.03329644,-0.02019957,-0.00138351,0.02028898,0.53278318,-0.25733439,0.07775960,0.07802038,0.00070407,0.05724032,0.02054353,-0.09100346,0.00795690,0.00492047,0.01060207,0.00446227,0.04460377,0.01460779,0.02016683,0.01087155,-0.02418459,0.02687574,0.00772990,0.01194561,0.05495084,0.02746612,0.00930528,0.00867025,0.03292287,0.05768015,0.04493066,0.02100236,0.05642332,0.01399343,0.00692735,0.02492995
2024-03-11,0.01640547,0.00485118,-0.09623096,-1.18872146,0.01196066,0.01535918,0.05020716,0.02641129,0.02678252,0.02392999,0.02247000,-1.61642538,0.01908678,0.14941306,0.00396141,-0.01286540,-0.30293705,0.00922531,-0.07436016,0.01753767,0.03619180,0.03597685,-0.02520005,0.02983093,0.01323218,-0.00885902,0.08456011,0.00807543,-0.07127460,0.03143733,0.01533810,0.04537042,0.04770767,0.02554221,0.01479476,0.01463017,0.00683057,-0.00268792,0.03279395,0.02048735,0.01305617,0.02426867,0.06147357,0.01784988,0.22537025,-0.29214108,-0.01126762,0.03276260,0.01362143,-0.04025633,0.04026116,0.03700248,0.02379277,0.00706324,0.00558528,0.01172046,0.00185520,0.02579979,-0.03329644,-0.02019957,-0.00138351,0.02028898,0.05640556,-0.25733439,0.07775960,0.07802038,0.00070407,0.05724032,0.02054353,-0.09100346,0.00795690,0.00492047,0.01060207,0.00446227,0.04460377,0.00990689,0.02016683,0.01087155,-0.02418459,0.02687574,0.00772990,0.01194561,0.05495084,0.02746612,0.00930528,0.00867025,0.03292287,0.05768015,0.04493066,0.02100236,0.05642332,0.01399343,0.00692735,0.02492995
