CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;CD_CVM;CATEG_DOC;ID_DOC;DT_RECEB;LINK_DOC
65.654.303/0001-73;2024-03-31;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;137023;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137023
65.654.303/0001-73;2024-06-30;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;140707;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140707
65.654.303/0001-73;2024-09-30;1;DIBENS LEASING S.A. - ARREND.MERCANTIL;014214;ITR;142808;2024-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142808
67.010.660/0001-24;2024-03-31;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;ITR;136760;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136760
67.010.660/0001-24;2024-06-30;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;ITR;140541;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140541
67.010.660/0001-24;2024-09-30;1;RNI NEGÓCIOS IMOBILIÁRIOS S.A.;020451;ITR;142627;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142627
67.571.414/0001-41;2024-03-31;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;137322;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137322
67.571.414/0001-41;2024-06-30;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;140922;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140922
67.571.414/0001-41;2024-09-30;1;VIVER INCORPORADORA E CONSTRUTORA S.A.;020702;ITR;143273;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143273
67.620.377/0001-14;2024-03-31;1;MINERVA S.A.;020931;ITR;136717;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136717
67.620.377/0001-14;2024-06-30;1;MINERVA S.A.;020931;ITR;140499;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140499
67.620.377/0001-14;2024-09-30;1;MINERVA S.A.;020931;ITR;142610;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142610
68.400.225/0001-79;2024-03-31;1;CLARANET TECHNOLOGY S.A.;026549;ITR;139595;2024-07-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139595
71.208.516/0001-74;2024-03-31;1;ALGAR TELECOM S/A;021032;ITR;138964;2024-06-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=138964
71.208.516/0001-74;2024-03-31;2;ALGAR TELECOM S/A;021032;ITR;143710;2024-12-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143710
71.208.516/0001-74;2024-06-30;1;ALGAR TELECOM S/A;021032;ITR;140452;2024-08-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140452
71.208.516/0001-74;2024-06-30;2;ALGAR TELECOM S/A;021032;ITR;143709;2024-12-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143709
71.208.516/0001-74;2024-09-30;1;ALGAR TELECOM S/A;021032;ITR;143708;2024-12-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143708
71.476.527/0001-35;2024-03-31;1;CONSTRUTORA TENDA S.A.;021148;ITR;136751;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136751
71.476.527/0001-35;2024-06-30;1;CONSTRUTORA TENDA S.A.;021148;ITR;140519;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140519
71.476.527/0001-35;2024-09-30;1;CONSTRUTORA TENDA S.A.;021148;ITR;142634;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142634
71.673.990/0001-77;2024-03-31;1;NATURA COSMÉTICOS S.A.;019550;ITR;137216;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137216
71.673.990/0001-77;2024-06-30;1;NATURA COSMÉTICOS S.A.;019550;ITR;140837;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140837
71.673.990/0001-77;2024-09-30;1;NATURA COSMÉTICOS S.A.;019550;ITR;142781;2024-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142781
73.178.600/0001-18;2024-03-31;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;ITR;136835;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136835
73.178.600/0001-18;2024-06-30;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;ITR;140576;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140576
73.178.600/0001-18;2024-09-30;1;CYRELA BRAZIL REALTY S.A.EMPREEND E PART;014460;ITR;143076;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143076
73.903.718/0001-61;2024-03-31;1;SNB PARTICIPACOES SA;014303;ITR;137493;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137493
73.903.718/0001-61;2024-06-30;1;SNB PARTICIPACOES SA;014303;ITR;141073;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141073
73.903.718/0001-61;2024-09-30;1;SNB PARTICIPACOES SA;014303;ITR;143209;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143209
75.315.333/0001-09;2024-03-31;1;ATACADÃO S.A.;024171;ITR;136619;2024-05-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136619
75.315.333/0001-09;2024-06-30;1;ATACADÃO S.A.;024171;ITR;139795;2024-07-22;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139795
75.315.333/0001-09;2024-09-30;1;ATACADÃO S.A.;024171;ITR;142465;2024-10-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142465
75.609.123/0001-23;2024-03-31;1;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;023280;ITR;137037;2024-05-10;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137037
75.609.123/0001-23;2024-06-30;1;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;023280;ITR;140711;2024-08-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140711
75.609.123/0001-23;2024-09-30;1;UNIDAS LOCAÇÕES E SERVIÇOS S.A.;023280;ITR;143113;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143113
76.483.817/0001-20;2024-03-31;1;CIA PARANAENSE DE ENERGIA - COPEL;014311;ITR;136708;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136708
76.483.817/0001-20;2024-06-30;1;CIA PARANAENSE DE ENERGIA - COPEL;014311;ITR;140508;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140508
76.483.817/0001-20;2024-09-30;1;CIA PARANAENSE DE ENERGIA - COPEL;014311;ITR;142635;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142635
76.484.013/0001-45;2024-03-31;1;CIA SANEAMENTO DO PARANA - SANEPAR;018627;ITR;136850;2024-05-09;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136850
76.484.013/0001-45;2024-06-30;1;CIA SANEAMENTO DO PARANA - SANEPAR;018627;ITR;140584;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140584
76.484.013/0001-45;2024-09-30;1;CIA SANEAMENTO DO PARANA - SANEPAR;018627;ITR;142688;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142688
76.535.764/0001-43;2024-03-31;1;OI S.A. - EM RECUPERAÇÃO JUDICIAL;011312;ITR;136742;2024-05-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136742
76.535.764/0001-43;2024-06-30;1;OI S.A. - EM RECUPERAÇÃO JUDICIAL;011312;ITR;141189;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141189
76.535.764/0001-43;2024-09-30;1;OI S.A. - EM RECUPERAÇÃO JUDICIAL;011312;ITR;142657;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142657
76.627.504/0001-06;2024-03-31;1;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;007595;ITR;137458;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137458
76.627.504/0001-06;2024-06-30;1;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;007595;ITR;141033;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141033
76.627.504/0001-06;2024-09-30;1;INEPAR S.A. INDUSTRIA E CONSTRUCOES EM RECUPERACAO JUDICIAL;007595;ITR;143284;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143284
79.430.682/0001-22;2024-03-31;1;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;137369;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137369
79.430.682/0001-22;2024-06-30;1;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;140521;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140521
79.430.682/0001-22;2024-06-30;2;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;140563;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140563
79.430.682/0001-22;2024-06-30;3;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;140573;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140573
79.430.682/0001-22;2024-06-30;4;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;140745;2024-08-12;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140745
79.430.682/0001-22;2024-06-30;5;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;141253;2024-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141253
79.430.682/0001-22;2024-09-30;1;FARMÁCIA E DROGARIA NISSEI S.A.;025429;ITR;142813;2024-11-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142813
80.680.093/0001-81;2024-03-31;1;SENIOR SISTEMAS S.A.;026786;ITR;136455;2024-05-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136455
80.680.093/0001-81;2024-06-30;1;SENIOR SISTEMAS S.A.;026786;ITR;140395;2024-08-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140395
80.680.093/0001-81;2024-09-30;1;SENIOR SISTEMAS S.A.;026786;ITR;142561;2024-11-05;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142561
81.106.957/0001-19;2024-03-31;1;DESCARBONIZE SOLUÇÕES S.A.;027278;ITR;137584;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137584
81.106.957/0001-19;2024-06-30;1;DESCARBONIZE SOLUÇÕES S.A.;027278;ITR;141177;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141177
81.243.735/0001-48;2024-03-31;1;POSITIVO TECNOLOGIA S.A.;020362;ITR;137325;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137325
81.243.735/0001-48;2024-06-30;1;POSITIVO TECNOLOGIA S.A.;020362;ITR;141172;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141172
81.243.735/0001-48;2024-09-30;1;POSITIVO TECNOLOGIA S.A.;020362;ITR;143103;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143103
81.616.807/0001-55;2024-03-31;1;GRANJA FARIA S.A.;027219;ITR;137312;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137312
81.616.807/0001-55;2024-03-31;2;GRANJA FARIA S.A.;027219;ITR;139509;2024-07-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139509
81.616.807/0001-55;2024-06-30;1;GRANJA FARIA S.A.;027219;ITR;141035;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141035
81.616.807/0001-55;2024-09-30;1;GRANJA FARIA S.A.;027219;ITR;143297;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143297
82.120.676/0001-83;2024-03-31;1;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;026395;ITR;137481;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137481
82.120.676/0001-83;2024-06-30;1;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;026395;ITR;140476;2024-08-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140476
82.120.676/0001-83;2024-09-30;1;ALMEIDA JUNIOR SHOPPING CENTERS S.A.;026395;ITR;143227;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143227
82.508.433/0001-17;2024-03-31;1;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;016861;ITR;137406;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137406
82.508.433/0001-17;2024-06-30;1;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;016861;ITR;141003;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141003
82.508.433/0001-17;2024-09-30;1;CIA CATARINENSE DE AGUAS E SANEAM.-CASAN;016861;ITR;142669;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142669
82.636.986/0001-55;2024-03-31;1;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;011223;ITR;137423;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137423
82.636.986/0001-55;2024-06-30;1;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;011223;ITR;141009;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141009
82.636.986/0001-55;2024-09-30;1;TEKA-TECELAGEM KUEHNRICH S.A. - EM RECUPERAÇÃO JUDICIAL;011223;ITR;143231;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143231
82.640.558/0001-04;2024-03-31;1;KARSTEN S.A.;004146;ITR;137471;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137471
82.640.558/0001-04;2024-06-30;1;KARSTEN S.A.;004146;ITR;141055;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141055
82.640.558/0001-04;2024-09-30;1;KARSTEN S.A.;004146;ITR;143271;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143271
82.643.537/0001-34;2024-03-31;1;ELECTRO ACO ALTONA S.A.;005380;ITR;137104;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137104
82.643.537/0001-34;2024-06-30;1;ELECTRO ACO ALTONA S.A.;005380;ITR;140558;2024-08-08;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140558
82.643.537/0001-34;2024-09-30;1;ELECTRO ACO ALTONA S.A.;005380;ITR;142667;2024-11-07;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142667
82.901.000/0001-27;2024-03-31;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;ITR;136023;2024-04-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136023
82.901.000/0001-27;2024-06-30;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;ITR;139971;2024-07-29;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=139971
82.901.000/0001-27;2024-09-30;1;INTELBRAS S.A. IND. DE TELECOMUNICAÇÃO ELETRÔNICA BRASILEIRA;025453;ITR;142377;2024-10-28;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142377
82.981.929/0001-03;2024-03-31;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;ITR;137390;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137390
82.981.929/0001-03;2024-06-30;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;ITR;141233;2024-08-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141233
82.981.929/0001-03;2024-09-30;1;CIA INDUSTRIAL SCHLOSSER S.A.;003549;ITR;143037;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143037
82.982.075/0001-80;2024-03-31;1;TEXTIL RENAUXVIEW S.A.;007544;ITR;137529;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137529
82.982.075/0001-80;2024-06-30;1;TEXTIL RENAUXVIEW S.A.;007544;ITR;141102;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141102
82.982.075/0001-80;2024-09-30;1;TEXTIL RENAUXVIEW S.A.;007544;ITR;143348;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143348
83.475.913/0001-91;2024-03-31;1;PBG S/A;013773;ITR;137208;2024-05-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137208
83.475.913/0001-91;2024-03-31;2;PBG S/A;013773;ITR;137542;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137542
83.475.913/0001-91;2024-06-30;1;PBG S/A;013773;ITR;141135;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141135
83.475.913/0001-91;2024-09-30;1;PBG S/A;013773;ITR;142649;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142649
83.475.913/0001-91;2024-09-30;2;PBG S/A;013773;ITR;142656;2024-11-06;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142656
83.475.913/0001-91;2024-09-30;3;PBG S/A;013773;ITR;144259;2025-01-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=144259
83.878.892/0001-55;2024-03-31;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;ITR;137462;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137462
83.878.892/0001-55;2024-06-30;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;ITR;141037;2024-08-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=141037
83.878.892/0001-55;2024-09-30;1;CENTRAIS ELET DE SANTA CATARINA S.A.;002461;ITR;143295;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143295
84.429.695/0001-11;2024-03-31;1;WEG S.A.;005410;ITR;136105;2024-05-02;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=136105
84.429.695/0001-11;2024-06-30;1;WEG S.A.;005410;ITR;140081;2024-07-31;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140081
84.429.695/0001-11;2024-09-30;1;WEG S.A.;005410;ITR;142418;2024-10-30;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=142418
84.683.374/0001-49;2024-03-31;1;TUPY S.A.;006343;ITR;137340;2024-05-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137340
84.683.374/0001-49;2024-06-30;1;TUPY S.A.;006343;ITR;140934;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140934
84.683.374/0001-49;2024-09-30;1;TUPY S.A.;006343;ITR;143136;2024-11-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143136
84.683.408/0001-03;2024-03-31;1;DOHLER S.A.;005207;ITR;137383;2024-05-15;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=137383
84.683.408/0001-03;2024-06-30;1;DOHLER S.A.;005207;ITR;140857;2024-08-13;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=140857
84.683.408/0001-03;2024-09-30;1;DOHLER S.A.;005207;ITR;143199;2024-11-14;http://www.rad.cvm.gov.br/ENETCONSULTA/frmDownloadDocumento.aspx?CodigoInstituicao=1&NumeroSequencialDocumento=143199
