CNPJ_CIA;DT_REFER;VERSAO;DENOM_CIA;QT_ACAO_ORDIN_CAP_INTEGR;QT_ACAO_PREF_CAP_INTEGR;QT_ACAO_TOTAL_CAP_INTEGR;QT_ACAO_ORDIN_TESOURO;QT_ACAO_PREF_TESOURO;QT_ACAO_TOTAL_TESOURO
45.365.558/0001-09;2024-03-31;1;VITTIA S.A.;140649107;0;140649107;450612;0;450612
45.365.558/0001-09;2024-06-30;1;VITTIA S.A.;154714018;0;154714018;3481373;0;3481373
45.365.558/0001-09;2024-09-30;1;VITTIA S.A.;154714018;0;154714018;4468199;0;4468199
45.453.214/0001-51;2024-03-31;1;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;123813;0;123813;1202;0;1202
45.453.214/0001-51;2024-06-30;1;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;123813;0;123813;1202;0;1202
45.453.214/0001-51;2024-09-30;1;PROFARMA DISTRIB PROD FARMACEUTICOS S.A.;123813;0;123813;1202;0;1202
45.456.117/0001-12;2024-03-31;1;ÁGUAS DO SERTÃO S.A.;550000000;0;550000000;0;0;0
45.456.117/0001-12;2024-06-30;1;ÁGUAS DO SERTÃO S.A.;550000000;0;550000000;0;0;0
45.456.117/0001-12;2024-09-30;1;ÁGUAS DO SERTÃO S.A.;550000000;0;550000000;550000;0;550000
45.736.131/0001-70;2024-03-31;1;UNIDAS LOCADORA S.A.;3969383601;0;3969383601;0;0;0
45.736.131/0001-70;2024-06-30;1;UNIDAS LOCADORA S.A.;3969383601;0;3969383601;0;0;0
45.736.131/0001-70;2024-09-30;1;UNIDAS LOCADORA S.A.;3969383601;0;3969383601;0;0;0
45.987.245/0001-92;2024-03-31;1;BAHEMA EDUCAÇÃO S.A.;26390582;0;26390582;0;0;0
45.987.245/0001-92;2024-06-30;1;BAHEMA EDUCAÇÃO S.A.;26390582;0;26390582;0;0;0
45.987.245/0001-92;2024-09-30;1;BAHEMA EDUCAÇÃO S.A.;26390582;0;26390582;0;0;0
46.119.855/0001-37;2024-03-31;1;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;600534;0;600534;30;0;30
46.119.855/0001-37;2024-06-30;1;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;600534;0;600534;30;0;30
46.119.855/0001-37;2024-09-30;1;SOCIEDADE ABASTECIMENTO DE ÁGUA E SANEAMENTO S.A - SANASA;600534;0;600534;30;0;30
46.573.272/0001-81;2024-03-31;1;PORTO SAÚDE PARTICIPAÇÕES S.A.;1084560822;0;1084560822;0;0;0
46.573.272/0001-81;2024-06-30;1;PORTO SAÚDE PARTICIPAÇÕES S.A.;1103101747;0;1103101747;0;0;0
46.573.272/0001-81;2024-09-30;1;PORTO SAÚDE PARTICIPAÇÕES S.A.;1156375743;0;1156375743;0;0;0
47.508.411/0001-56;2024-03-31;2;CIA BRASILEIRA DE DISTRIBUICAO;490175;0;490175;160;0;160
47.508.411/0001-56;2024-06-30;1;CIA BRASILEIRA DE DISTRIBUICAO;490175;0;490175;160;0;160
47.508.411/0001-56;2024-09-30;1;CIA BRASILEIRA DE DISTRIBUICAO;490177;0;490177;160;0;160
47.509.120/0001-82;2024-03-31;1;BRADESCO LEASING S.A. ARREND MERCANTIL;24;0;24;0;0;0
47.509.120/0001-82;2024-06-30;1;BRADESCO LEASING S.A. ARREND MERCANTIL;24;0;24;0;0;0
47.509.120/0001-82;2024-09-30;1;BRADESCO LEASING S.A. ARREND MERCANTIL;24;0;24;0;0;0
47.586.663/0001-01;2024-03-31;1;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;1;0;1;0;0;0
47.586.663/0001-01;2024-06-30;1;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;12007;0;12007;0;0;0
47.586.663/0001-01;2024-09-30;1;NOVA SOCIEDADE DE NAVEGAÇÃO S.A.;12007;0;12007;0;0;0
47.960.950/0001-21;2024-03-31;1;MAGAZINE LUIZA S.A.;7389952489;0;7389952489;54788485;0;54788485
47.960.950/0001-21;2024-06-30;2;MAGAZINE LUIZA S.A.;738995248;0;738995248;3049991;0;3049991
47.960.950/0001-21;2024-09-30;1;MAGAZINE LUIZA S.A.;738995248;0;738995248;2935027;0;2935027
48.127.008/0001-40;2024-03-31;1;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;26000000;26000000;52000000;0;0;0
48.127.008/0001-40;2024-06-30;1;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;26000000;26000000;52000000;0;0;0
48.127.008/0001-40;2024-09-30;1;CONCESSIONÁRIA RODOVIAS DO SUL DE MINAS SPE S.A.;26000000;26000000;52000000;0;0;0
48.127.012/0001-08;2024-03-31;1;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;125000000;125000000;250000000;0;0;0
48.127.012/0001-08;2024-06-30;2;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;125000000;125000000;250000000;0;0;0
48.127.012/0001-08;2024-09-30;1;CONCESSIONÁRIA RODOVIAS DO TRIÂNGULO SPE S.A.;125000000;125000000;250000000;0;0;0
48.710.127/0001-20;2024-03-31;1;SPE NOVO NORTE AEROPORTOS S.A;109421585;0;109421585;0;0;0
48.710.127/0001-20;2024-06-30;1;SPE NOVO NORTE AEROPORTOS S.A;109421585;0;109421585;0;0;0
48.710.127/0001-20;2024-09-30;1;SPE NOVO NORTE AEROPORTOS S.A;109421585;0;109421585;0;0;0
48.851.242/0001-15;2024-03-31;1;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;122000000;0;122000000;0;0;0
48.851.242/0001-15;2024-06-30;1;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;122000000;0;122000000;0;0;0
48.851.242/0001-15;2024-09-30;1;CONCESSIONARIA DAS RODOVIAS DO LESTE MS S/A;122000000;0;122000000;0;0;0
49.263.189/0001-02;2024-03-31;1;HELBOR EMPREENDIMENTOS S.A.;133851;0;133851;1157;0;1157
49.263.189/0001-02;2024-06-30;1;HELBOR EMPREENDIMENTOS S.A.;133851;0;133851;1157;0;1157
49.263.189/0001-02;2024-09-30;1;HELBOR EMPREENDIMENTOS S.A.;133851;0;133851;1157;0;1157
49.314.049/0001-08;2024-03-31;1;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;58057;0;58057;0;0;0
49.314.049/0001-08;2024-06-30;1;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;58057;0;58057;0;0;0
49.314.049/0001-08;2024-09-30;1;CONCESSIONÁRIA DE RODOVIAS NOROESTE PAULISTA S.A;58057;0;58057;0;0;0
49.669.856/0001-43;2024-03-31;1;VESTE S.A. ESTILO;114001;0;114001;0;0;0
49.669.856/0001-43;2024-06-30;1;VESTE S.A. ESTILO;114001;0;114001;0;0;0
49.669.856/0001-43;2024-09-30;1;VESTE S.A. ESTILO;114001;0;114001;0;0;0
50.399.553/0001-37;2024-03-31;1;CONCESSIONÁRIA RODOANEL NORTE SPE S.A.;419788;0;419788;0;0;0
50.399.553/0001-37;2024-06-30;1;CONCESSIONÁRIA RODOANEL NORTE SPE S.A.;419788;0;419788;0;0;0
50.399.553/0001-37;2024-09-30;1;CONCESSIONÁRIA RODOANEL NORTE SPE S.A.;419788;0;419788;0;0;0
50.564.053/0001-03;2024-03-31;1;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;137615;122894;260509;0;0;0
50.564.053/0001-03;2024-06-30;1;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;137615;122894;260509;0;0;0
50.564.053/0001-03;2024-09-30;1;BOMBRIL S.A. - EM RECUPERAÇÃO JUDICIAL;137615;122894;260509;0;0;0
50.746.577/0001-15;2024-03-31;1;COSAN S.A.;1874070932;0;1874070932;10135507;0;10135507
50.746.577/0001-15;2024-06-30;1;COSAN S.A.;1874070932;0;1874070932;13509150;0;13509150
50.746.577/0001-15;2024-09-30;1;COSAN S.A.;1866570932;0;1866570932;1417546;0;1417546
50.926.955/0001-42;2024-03-31;1;VULCABRAS S.A.;274656;0;274656;766;0;766
50.926.955/0001-42;2024-06-30;1;VULCABRAS S.A.;274656;0;274656;1989;0;1989
50.926.955/0001-42;2024-09-30;1;VULCABRAS S.A.;274656;0;274656;2456;0;2456
51.128.999/0001-90;2024-03-31;1;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;13244400;0;13244400;11000;0;11000
51.128.999/0001-90;2024-06-30;1;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;13244400;0;13244400;11000;0;11000
51.128.999/0001-90;2024-09-30;2;NUTRIPLANT INDUSTRIA E COMERCIO S.A.;13244400;0;13244400;11000;0;11000
51.136.974/0001-38;2024-03-31;1;EPR INFRAESTRUTURA PR S.A.;256625000;256625000;513250000;0;0;0
51.136.974/0001-38;2024-06-30;1;EPR INFRAESTRUTURA PR S.A.;256625000;256625000;513250000;0;0;0
51.136.974/0001-38;2024-09-30;1;EPR INFRAESTRUTURA PR S.A.;256625000;256625000;513250000;0;0;0
51.137.031/0001-20;2024-03-31;1;EPR LITORAL PIONEIRO S.A.;1000000000;0;1000000000;0;0;0
51.137.031/0001-20;2024-06-30;1;EPR LITORAL PIONEIRO S.A.;1000000000;0;1000000000;0;0;0
51.137.031/0001-20;2024-09-30;1;EPR LITORAL PIONEIRO S.A.;1000000000;0;1000000000;0;0;0
51.218.147/0001-93;2024-03-31;1;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;181843316;0;181843316;0;0;0
51.218.147/0001-93;2024-06-30;1;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;164955322;0;164955322;0;0;0
51.218.147/0001-93;2024-09-30;1;IGUATEMI EMPRESA DE SHOPPING CENTERS S.A;164955322;0;164955322;0;0;0
51.430.503/0001-38;2024-03-31;1;PORTO SERVIÇO S.A;978570481;0;978570481;0;0;0
51.430.503/0001-38;2024-06-30;1;PORTO SERVIÇO S.A;978570481;0;978570481;0;0;0
51.430.503/0001-38;2024-09-30;1;PORTO SERVIÇO S.A;978570481;0;978570481;0;0;0
51.466.860/0001-56;2024-06-30;1;SAO MARTINHO S.A.;346375066;0;346375066;9850775;0;9850775
51.466.860/0001-56;2024-09-30;1;SAO MARTINHO S.A.;332435391;0;332435391;0;0;0
51.466.860/0001-56;2024-12-31;1;SAO MARTINHO S.A.;332435391;0;332435391;2083700;0;2083700
51.742.485/0001-20;2024-03-31;1;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;60000000;60000000;120000000;0;0;0
51.742.485/0001-20;2024-06-30;1;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;60000000;60000000;120000000;0;0;0
51.742.485/0001-20;2024-09-30;1;CONCESSIONÁRIA RODOVIAS DO CAFÉ SPE S.A.;60000000;60000000;120000000;0;0;0
51.928.174/0001-50;2024-03-31;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;12425;0;12425;0;0;0
51.928.174/0001-50;2024-06-30;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;12425;0;12425;0;0;0
51.928.174/0001-50;2024-09-30;1;PLASCAR PARTICIPACOES INDUSTRIAIS S.A.;12425;0;12425;0;0;0
52.017.473/0001-03;2024-03-31;2;AZEVEDO & TRAVASSOS ENERGIA S.A.;1000;0;1000;0;0;0
52.017.473/0001-03;2024-06-30;1;AZEVEDO & TRAVASSOS ENERGIA S.A.;1000;0;1000;0;0;0
52.017.473/0001-03;2024-09-30;3;AZEVEDO & TRAVASSOS ENERGIA S.A.;1;0;1;0;0;0
52.270.350/0001-71;2024-03-31;1;CIABRASF - CIA. BRASILEIRA DE SERVIÇOS FINANCEIROS S.A.;1000;0;1000;0;0;0
52.270.350/0001-71;2024-06-30;1;CIABRASF - CIA. BRASILEIRA DE SERVIÇOS FINANCEIROS S.A.;1000;0;1000;0;0;0
52.270.350/0001-71;2024-09-30;2;CIABRASF - CIA. BRASILEIRA DE SERVIÇOS FINANCEIROS S.A.;1000;0;1000;0;0;0
52.475.549/0001-36;2024-03-31;1;REAG WEALTH MANAGEMENT S.A.;1000;0;1000;0;0;0
52.475.549/0001-36;2024-06-30;1;REAG WEALTH MANAGEMENT S.A.;1000;0;1000;0;0;0
52.475.549/0001-36;2024-09-30;1;REAG WEALTH MANAGEMENT S.A.;1000;0;1000;0;0;0
52.548.435/0001-79;2024-03-31;1;JSL S.A.;286431078;0;286431078;1896022;0;1896022
52.548.435/0001-79;2024-06-30;1;JSL S.A.;286431078;0;286431078;1882358;0;1882358
52.548.435/0001-79;2024-09-30;1;JSL S.A.;286431078;0;286431078;1882358;0;1882358
52.805.925/0001-03;2024-03-31;1;RDVC CITY S.A;1000;0;1000;0;0;0
52.805.925/0001-03;2024-06-30;2;RDVC CITY S.A;1000;0;1000;0;0;0
52.805.925/0001-03;2024-09-30;1;RDVC CITY S.A;1000;0;1000;0;0;0
52.810.883/0001-07;2024-03-31;1;REAG ASSET MANAGEMENT PART S.A.;1000;0;1000;0;0;0
52.810.883/0001-07;2024-06-30;2;REAG ASSET MANAGEMENT PART S.A.;1000;0;1000;0;0;0
52.810.883/0001-07;2024-09-30;1;REAG ASSET MANAGEMENT PART S.A.;1000;0;1000;0;0;0
52.841.191/0001-18;2024-03-31;1;REVEE S.A.;1000;0;1000;0;0;0
52.841.191/0001-18;2024-06-30;1;REVEE S.A.;1000;0;1000;0;0;0
52.841.191/0001-18;2024-09-30;1;REVEE S.A.;1000;0;1000;0;0;0
53.113.791/0001-22;2024-03-31;1;TOTVS S.A.;617183181;0;617183181;16238433;0;16238433
53.113.791/0001-22;2024-06-30;1;TOTVS S.A.;617183181;0;617183181;22350752;0;22350752
53.113.791/0001-22;2024-09-30;1;TOTVS S.A.;617183181;0;617183181;24495214;0;24495214
53.153.938/0001-08;2024-03-31;1;COBASI COMÉRCIO DE PRODUTOS BÁSICOS E INDUSTRIALIZADOS S.A.;3686823;0;3686823;0;0;0
53.153.938/0001-08;2024-06-30;1;COBASI COMÉRCIO DE PRODUTOS BÁSICOS E INDUSTRIALIZADOS S.A.;3686823;0;3686823;0;0;0
53.153.938/0001-08;2024-09-30;1;COBASI COMÉRCIO DE PRODUTOS BÁSICOS E INDUSTRIALIZADOS S.A.;3686823;0;3686823;11611;0;11611
56.444.250/0001-75;2024-03-31;1;HAUSCENTER SA;2327;0;2327;0;0;0
56.444.250/0001-75;2024-06-30;1;HAUSCENTER SA;2327;0;2327;0;0;0
56.444.250/0001-75;2024-09-30;1;HAUSCENTER SA;2327;0;2327;0;0;0
56.643.018/0001-66;2024-03-31;2;EUCATEX S.A. INDUSTRIA E COMERCIO;31258;61361;92619;5;474;479
56.643.018/0001-66;2024-06-30;1;EUCATEX S.A. INDUSTRIA E COMERCIO;31258;61361;92619;5;474;479
56.643.018/0001-66;2024-09-30;1;EUCATEX S.A. INDUSTRIA E COMERCIO;31258;61361;92619;5;474;479
56.720.428/0001-63;2024-03-31;1;ROMI S.A.;93170747;0;93170747;0;0;0
56.720.428/0001-63;2024-06-30;2;ROMI S.A.;93170747;0;93170747;0;0;0
56.720.428/0001-63;2024-09-30;1;ROMI S.A.;93170747;0;93170747;0;0;0
56.992.423/0001-90;2024-03-31;1;BICICLETAS MONARK S.A.;454750;0;454750;0;0;0
56.992.423/0001-90;2024-06-30;1;BICICLETAS MONARK S.A.;454750;0;454750;0;0;0
56.992.423/0001-90;2024-09-30;1;BICICLETAS MONARK S.A.;454750;0;454750;0;0;0
58.119.199/0001-51;2024-03-31;1;ODONTOPREV S.A.;552495663;0;552495663;1854600;0;1854600
58.119.199/0001-51;2024-06-30;1;ODONTOPREV S.A.;552495663;0;552495663;5069100;0;5069100
58.119.199/0001-51;2024-09-30;1;ODONTOPREV S.A.;552495663;0;552495663;5069100;0;5069100
58.430.828/0001-60;2024-03-31;2;BLAU FARMACÊUTICA S.A.;179393939;0;179393939;1713200;0;1713200
58.430.828/0001-60;2024-06-30;3;BLAU FARMACÊUTICA S.A.;179393939;0;179393939;1713200;0;1713200
58.430.828/0001-60;2024-09-30;2;BLAU FARMACÊUTICA S.A.;179393939;0;179393939;1713200;0;1713200
59.105.999/0001-86;2024-03-31;1;WHIRLPOOL S.A.;1028701;474085;1502786;0;0;0
59.105.999/0001-86;2024-06-30;1;WHIRLPOOL S.A.;1028701;474085;1502786;0;0;0
59.105.999/0001-86;2024-09-30;1;WHIRLPOOL S.A.;1028701;474085;1502786;0;0;0
59.285.411/0001-13;2024-03-31;1;BCO PAN S.A.;657560635;593009137;1250569772;0;22629497;22629497
59.285.411/0001-13;2024-06-30;2;BCO PAN S.A.;657560635;611509455;1269070090;0;18500318;18500318
59.285.411/0001-13;2024-09-30;1;BCO PAN S.A.;657560635;611509455;1269070090;0;18500318;18500318
59.418.806/0001-47;2024-03-31;1;TRACK & FIELD CO S.A.;877251375;71992864;949244239;0;4105673;4105673
59.418.806/0001-47;2024-06-30;2;TRACK & FIELD CO S.A.;877251375;71992864;949244239;0;4725473;4725473
59.418.806/0001-47;2024-09-30;1;TRACK & FIELD CO S.A.;877251375;71992864;949244239;0;5778273;5778273
59.546.515/0001-34;2024-03-31;1;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;1168847027;0;1168847027;0;0;0
59.546.515/0001-34;2024-06-30;1;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;1168847027;0;1168847027;0;0;0
59.546.515/0001-34;2024-09-30;1;FISIA COMÉRCIO DE PRODUTOS ESPORTIVOS S.A.;1168847027;0;1168847027;0;0;0
59.717.553/0001-02;2024-03-31;1;GRUPO MULTI S.A.;820539225;0;820539225;7891885;0;7891885
59.717.553/0001-02;2024-06-30;1;GRUPO MULTI S.A.;820539225;0;820539225;11676585;0;11676585
59.717.553/0001-02;2024-09-30;2;GRUPO MULTI S.A.;820539225;0;820539225;13126485;0;13126485
59.789.545/0001-71;2024-03-31;1;POLPAR S.A.;68;80;148;0;0;0
59.789.545/0001-71;2024-06-30;1;POLPAR S.A.;68;80;148;0;0;0
59.789.545/0001-71;2024-09-30;1;POLPAR S.A.;68;80;148;0;0;0
59.981.829/0001-65;2024-03-31;1;RODOBENS SA;548920372;407374120;956294492;0;2489004;2489004
59.981.829/0001-65;2024-06-30;1;RODOBENS SA;548920372;407374120;956294492;0;2489004;2489004
59.981.829/0001-65;2024-09-30;1;RODOBENS SA;548920372;407374120;956294492;0;2489004;2489004
60.398.369/0004-79;2024-03-31;1;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;56607699;0;56607699;1441;0;1441
60.398.369/0004-79;2024-06-30;1;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;63043068;0;63043068;1441;0;1441
60.398.369/0004-79;2024-09-30;1;PARANAPANEMA S.A. - EM RECUPERAÇÃO JUDICIAL;62257319;0;62257319;1441;0;1441
60.444.437/0001-46;2024-03-31;2;LIGHT SERVICOS DE ELETRICIDADE S.A.;494310225787;0;494310225787;0;0;0
60.444.437/0001-46;2024-06-30;1;LIGHT SERVICOS DE ELETRICIDADE S.A.;494310225787;0;494310225787;0;0;0
60.444.437/0001-46;2024-09-30;1;LIGHT SERVICOS DE ELETRICIDADE S.A.;699383780916;0;699383780916;0;0;0
60.476.884/0001-87;2024-03-31;1;MAHLE METAL LEVE S.A.;135539000;0;135539000;0;0;0
60.476.884/0001-87;2024-06-30;1;MAHLE METAL LEVE S.A.;135539000;0;135539000;0;0;0
60.476.884/0001-87;2024-09-30;1;MAHLE METAL LEVE S.A.;135539000;0;135539000;0;0;0
60.537.263/0001-66;2024-03-31;1;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;217024025;0;217024025;1160945;0;1160945
60.537.263/0001-66;2024-06-30;1;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;217024025;0;217024025;1250845;0;1250845
60.537.263/0001-66;2024-09-30;1;ALLPARK EMPREENDIMENTOS, PARTICIPAÇÕES E SERVIÇOS S.A.;217024025;0;217024025;1403245;0;1403245
60.543.816/0001-93;2024-03-31;1;IGUATEMI S.A.;797612750;435494160;1233106910;3278042;6522672;9800714
60.543.816/0001-93;2024-06-30;1;IGUATEMI S.A.;774849080;443082050;1217931130;3597631;7195254;10792885
60.543.816/0001-93;2024-09-30;1;IGUATEMI S.A.;774849080;443082050;1217931130;3581612;7163216;10744828
60.651.809/0001-05;2024-03-31;1;SUZANO HOLDING S.A.;150068;195787;345855;0;0;0
60.651.809/0001-05;2024-06-30;1;SUZANO HOLDING S.A.;300136584;391572628;691709212;0;0;0
60.651.809/0001-05;2024-09-30;1;SUZANO HOLDING S.A.;300136;391573;691709;0;0;0
60.665.981/0001-18;2024-03-31;1;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;591629015;0;591629015;0;0;0
60.665.981/0001-18;2024-06-30;1;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;591629015;0;591629015;0;0;0
60.665.981/0001-18;2024-09-30;1;UNIÃO QUÍMICA FARMACÊUTICA NACIONAL S.A.;591629015;0;591629015;0;0;0
60.730.348/0001-66;2024-03-31;1;CIA MELHORAMENTOS DE SAO PAULO;5631;773;6404;2;4;6
60.730.348/0001-66;2024-06-30;1;CIA MELHORAMENTOS DE SAO PAULO;5631;773;6404;2;4;6
60.730.348/0001-66;2024-09-30;1;CIA MELHORAMENTOS DE SAO PAULO;5631;773;6404;2;4;6
60.746.948/0001-12;2024-03-31;1;BCO BRADESCO S.A.;5330305;5311865;10642170;-11971;-10589;-22560
60.746.948/0001-12;2024-06-30;1;BCO BRADESCO S.A.;5312259;5295834;10608093;18046;16032;34078
60.746.948/0001-12;2024-09-30;1;BCO BRADESCO S.A.;5330305;5311865;10642170;18046;16032;34078
60.840.055/0001-31;2024-03-31;1;FLEURY S.A.;547191026;0;547191026;1601287;0;1601287
60.840.055/0001-31;2024-06-30;1;FLEURY S.A.;547191026;0;547191026;1601287;0;1601287
60.840.055/0001-31;2024-09-30;1;FLEURY S.A.;547191026;0;547191026;2911287;0;2911287
60.851.615/0001-53;2024-03-31;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;607192;992808;1600000;0;0;0
60.851.615/0001-53;2024-06-30;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;607192;992808;1600000;0;0;0
60.851.615/0001-53;2024-09-30;1;BARDELLA S.A. INDUSTRIAS MECANICAS EM RECUPERAÇÃO JUDICIAL;607192;992808;1600000;0;0;0
60.872.504/0001-23;2024-03-31;1;ITAU UNIBANCO HOLDING S.A.;4958290;4845845;9804135;0;2053;2053
60.872.504/0001-23;2024-06-30;1;ITAU UNIBANCO HOLDING S.A.;4958290;4845845;9804135;0;11688;11688
60.872.504/0001-23;2024-09-30;1;ITAU UNIBANCO HOLDING S.A.;4958290;4845845;9804135;0;11452;11452
60.884.319/0001-59;2024-03-31;1;NORDON INDUSTRIAS METALURGICAS S.A.;6621;0;6621;0;0;0
60.884.319/0001-59;2024-06-30;1;NORDON INDUSTRIAS METALURGICAS S.A.;6621;0;6621;0;0;0
60.884.319/0001-59;2024-09-30;1;NORDON INDUSTRIAS METALURGICAS S.A.;6621;0;6621;0;0;0
60.894.730/0001-05;2024-03-31;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;705260684;547818424;1253079108;2526656;19609792;22136448
60.894.730/0001-05;2024-06-30;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;705260684;547818424;1253079108;2526656;19609792;22136448
60.894.730/0001-05;2024-09-30;1;USINAS SID DE MINAS GERAIS S.A.-USIMINAS;705260684;547818424;1253079108;2526656;19609792;22136448
60.933.603/0001-78;2024-03-31;1;CESP - CIA ENERGETICA DE SAO PAULO;348598;0;348598;113;0;113
60.933.603/0001-78;2024-06-30;1;CESP - CIA ENERGETICA DE SAO PAULO;348598;0;348598;113;0;113
60.933.603/0001-78;2024-09-30;1;CESP - CIA ENERGETICA DE SAO PAULO;348598;0;348598;113;0;113
61.022.042/0001-18;2024-03-31;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;3720971;0;3720971;0;0;0
61.022.042/0001-18;2024-06-30;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;3720971;0;3720971;0;0;0
61.022.042/0001-18;2024-09-30;1;CONSTRUTORA ADOLPHO LINDENBERG S.A.;3720971;0;3720971;0;0;0
61.065.298/0001-02;2024-03-31;1;MANGELS INDUSTRIAL S.A.;2067243;3715969;5783212;0;0;0
61.065.298/0001-02;2024-06-30;1;MANGELS INDUSTRIAL S.A.;2067243;3715969;5783212;0;0;0
61.065.298/0001-02;2024-09-30;1;MANGELS INDUSTRIAL S.A.;2067243;3715969;5783212;0;0;0
61.065.751/0001-80;2024-03-31;2;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;20000000;0;20000000;245081;0;245081
61.065.751/0001-80;2024-06-30;1;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;200000000;0;200000000;245081;0;245081
61.065.751/0001-80;2024-09-30;2;ROSSI RESIDENCIAL S.A. - EM RECUPERAÇÃO JUDICIAL;20000000;0;20000000;245081;0;245081
61.079.117/0001-05;2024-03-31;1;ALPARGATAS S.A.;339510689;343551533;683062222;32;7227902;7227934
61.079.117/0001-05;2024-06-30;1;ALPARGATAS S.A.;339510689;343551533;683062222;32;7122818;7122850
61.079.117/0001-05;2024-09-30;1;ALPARGATAS S.A.;339510689;343551533;683062222;32;6640881;6640913
61.080.313/0001-91;2024-03-31;1;COBRASMA S.A.;403041;622808;1025849;0;0;0
61.080.313/0001-91;2024-06-30;1;COBRASMA S.A.;403041;622808;1025849;0;0;0
61.080.313/0001-91;2024-09-30;1;COBRASMA S.A.;403041;622808;1025849;0;0;0
61.082.004/0001-50;2024-03-31;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2695;5389;8084;0;0;0
61.082.004/0001-50;2024-06-30;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2694500;5389000;8083500;0;0;0
61.082.004/0001-50;2024-09-30;1;MANUFATURA DE BRINQUEDOS ESTRELA S.A.;2694500;5389000;8083500;0;0;0
61.088.894/0001-08;2024-03-31;1;CAMBUCI S.A.;42275080;0;42275080;346807;0;346807
61.088.894/0001-08;2024-06-30;1;CAMBUCI S.A.;42275080;0;42275080;336007;0;336007
61.088.894/0001-08;2024-09-30;1;CAMBUCI S.A.;42275080;0;42275080;401507;0;401507
61.092.037/0001-81;2024-03-31;2;ETERNIT S.A.;61777;0;61777;55;0;55
61.092.037/0001-81;2024-06-30;2;ETERNIT S.A.;61777;0;61777;126;0;126
61.092.037/0001-81;2024-09-30;2;ETERNIT S.A.;61650;0;61650;126;0;126
61.156.113/0001-75;2024-03-31;1;IOCHPE MAXION S.A.;153720;0;153720;3950;0;3950
61.156.113/0001-75;2024-06-30;1;IOCHPE MAXION S.A.;153720;0;153720;3950;0;3950
61.156.113/0001-75;2024-09-30;1;IOCHPE MAXION S.A.;153720;0;153720;3950;0;3950
61.156.931/0001-78;2024-03-31;2;SIDERURGICA J. L. ALIPERTI S.A.;6250;11965;18215;0;380;380
61.156.931/0001-78;2024-06-30;1;SIDERURGICA J. L. ALIPERTI S.A.;6250;11965;18215;0;380;380
61.156.931/0001-78;2024-09-30;2;SIDERURGICA J. L. ALIPERTI S.A.;6250;12345;18595;0;380;380
61.186.680/0001-74;2024-03-31;1;BANCO BMG S/A;372696198;210536213;583232411;0;395193;395193
61.186.680/0001-74;2024-06-30;1;BANCO BMG S/A;372696198;210536213;583232411;0;228376;228376
